rule_id,rule_family,rule_description,split,price_scenario,haircut,group_type,group,positions,events,cities,price_bins,buy_usd,net_pnl,roi_on_buy_usd,win_rate,median_pnl,median_roi,max_single_loss,top1_profit_share_of_net,top5_profit_share_of_net,top10_profit_share_of_net,leave_top1_out_net_pnl,leave_top5_out_net_pnl,weather_date_sequence_drawdown,delta_vs_hold_pnl,saved_loser_to_profit_count,roundtrip_2x_loss_improved_count,roundtrip_2x_loss_saved_to_profit_count,premature_correct_sell_loss_count,premature_correct_sell_loss_usd,max_city_abs_pnl_share,max_price_bin_abs_pnl_share
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_8,0.8,entry_lead_bin,0-6h,19,16,10,5,109.53368637221331,-0.2722840000000002,-0.002485847130851917,0.21052631578947367,-1.0,-0.9999825391559427,-22.1387,nan,nan,nan,-53.369524,-63.637467,51.93047,109.26140237221331,4,6,3,0,0,0.441821050377557,0.49872127230240604
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_8,0.8,entry_lead_bin,6-12h,662,453,43,6,8427.230616539093,3428.347183,0.4068177719346618,0.2930513595166163,-1.7126895,-0.7626770542111722,-41.086569,0.09684087733188018,0.3183176355100206,0.5336843380602273,3096.343034,2337.0438139999997,208.33867700000064,383.57769453909316,81,161,53,94,2524.288915400177,0.14359794331880432,0.32958743256896095
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_8,0.8,entry_lead_bin,12-24h,852,535,46,6,12427.48385300822,6077.11744,0.48900626320499796,0.3204225352112676,-1.80085,-0.6899191191993814,-130.082041,0.09813863330572727,0.32250266896273766,0.4796804733133477,5480.71744,4117.230846,206.3352789999999,-152.46302099177987,141,308,98,125,5281.937332187264,0.1592805514288332,0.28665728172275795
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_8,0.8,entry_lead_bin,24-48h,401,275,39,6,7137.275051321499,2001.3117169999998,0.28040277313250633,0.3491271820448878,-1.183832,-0.3807992292638312,-81.7951,0.07196668853560707,0.31921360254545494,0.5662696032674055,1857.2839399999998,1362.4657939999997,304.47511499999973,-282.90701167850136,72,132,45,70,3051.6714822662325,0.1889577658881444,0.42266289836615994
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_8,0.8,entry_lead_bin,48-72h,54,42,21,6,1202.8701166934209,-341.520206,-0.28392109942743243,0.2037037037037037,-1.6146159999999998,-0.3454309366002748,-55.663916,nan,nan,nan,-381.27885399999997,-436.867391,390.04575400000004,403.18439069342094,5,24,4,6,200.43884525871601,0.435968856563378,0.6402316756795008
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_8,0.8,entry_lead_bin,72h+,35,31,17,4,587.28084166994,475.700189,0.8100046098002124,0.42857142857142855,-0.35009999999999997,-0.09936660202787397,-11.0,0.2823115506477127,0.9409449971860322,1.130155321422418,341.404531,28.092476000000033,8.777976999999993,-205.21444933006006,5,9,5,9,390.4054522046769,0.3146964173001726,0.4343876829438091
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_9,0.9,entry_lead_bin,0-6h,19,16,10,5,109.53368637221331,-0.2722840000000002,-0.002485847130851917,0.21052631578947367,-1.0,-0.9999825391559427,-22.1387,nan,nan,nan,-53.369524,-63.637467,51.93047,109.26140237221331,4,7,3,0,0,0.441821050377557,0.49872127230240604
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_9,0.9,entry_lead_bin,6-12h,662,453,43,6,8427.230616539093,3428.347183,0.4068177719346618,0.2930513595166163,-1.7126895,-0.7626770542111722,-41.086569,0.09684087733188018,0.3183176355100206,0.5336843380602273,3096.343034,2337.0438139999997,208.33867700000064,383.57769453909316,81,185,59,94,2524.288915400177,0.14359794331880432,0.32958743256896095
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_9,0.9,entry_lead_bin,12-24h,852,535,46,6,12427.48385300822,6077.11744,0.48900626320499796,0.3204225352112676,-1.80085,-0.6899191191993814,-130.082041,0.09813863330572727,0.32250266896273766,0.4796804733133477,5480.71744,4117.230846,206.3352789999999,-152.46302099177987,141,342,104,125,5281.937332187264,0.1592805514288332,0.28665728172275795
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_9,0.9,entry_lead_bin,24-48h,401,275,39,6,7137.275051321499,2001.3117169999998,0.28040277313250633,0.3491271820448878,-1.183832,-0.3807992292638312,-81.7951,0.07196668853560707,0.31921360254545494,0.5662696032674055,1857.2839399999998,1362.4657939999997,304.47511499999973,-282.90701167850136,72,146,50,70,3051.6714822662325,0.1889577658881444,0.42266289836615994
actual_huskyvs_exit,baseline,huskyvs实际退出结果,train,haircut_0_9,0.9,entry_lead_bin,48-72h,54,42,21,6,1202.8701166934209,-341.520206,-0.28392109942743243,0.2037037037037037,-1.6146159999999998,-0.3454309366002748,-55.663916,nan,nan,nan,-381.27885399999997,-436.867391,390.04575400000004,403.18439069342094,5,27,4,6,200.43884525871601,0.435968856563378,0.6402316756795008
