actual_entry_state_pnl_if_only_this_bucket_wins,actual_net_state_pnl_if_only_this_bucket_wins,asset,authoritative_position_pnl,basket_buy_budget_usd,basket_key,basket_sell_usd,bucket_count,bucket_high,bucket_kind,bucket_label,bucket_low,city,closed_cur_price,entry_price,entry_shares,equal_dollar_basket_state_pnl,equal_payout_basket_state_pnl,ex_post_single_this_bucket_state_pnl,main_bucket_label,net_shares_after_sells,observed_winner,single_main_bucket_state_pnl,state_model_note,state_model_valid,unit,weather_date,weather_metric
206.1124460522866,-3.5904539314084047,110570677250820540422840557370214154873144399319641182954021748387827322136612,0.284444,138.5883639477134,Shenzhen|2026-04-26|high|C,136.33710001630502,3,,above,32°C or higher,32.0,Shenzhen,0.0,0.019220834555045,344.70081,2264.8515690899035,185.29561227049356,7071.731435165138,30°C,-1.3391900000000305,False,-138.5883639477134,non_overlapping_yes_buckets,True,C,2026-04-26,high
203.76867001111304,95.877750013208,43038697282946020738642217579287198539617822276758695893353723936064458398605,104.182546,63.821329988887,London|2026-06-16|high|C,159.699080002095,2,27.0,exact,27°C,27.0,London,1.0,0.20746922528706976,267.59000000000003,89.98781905618002,201.76990758655194,243.79696810124705,27°C,0.0,True,243.79696810124705,non_overlapping_yes_buckets,True,C,2026-06-16,high
189.138670011113,348.83775001320805,110579628975355128737209117993694832340129237455879365010062725514301844550932,nan,63.821329988887,London|2026-06-16|high|C,159.699080002095,2,28.0,exact,28°C,28.0,London,nan,0.0328298545,252.96,908.1800839815436,201.76990758655194,1880.181497951974,27°C,252.96,False,-63.821329988887,non_overlapping_yes_buckets,True,C,2026-06-16,high
102.73425293366154,-29.07904706633845,110734163021972034637205142729659819249667717578633394979830477104748498282948,-24.67015,27.581507066338474,Madrid|2026-04-17|high|C,4.0767,1,27.0,exact,27°C,27.0,Madrid,0.0,0.21165135411356595,130.31576,102.73425293366154,102.73425293366154,102.73425293366154,27°C,-5.574239999999975,False,102.73425293366154,overlapping_or_single_bucket_yes_markets,False,C,2026-04-17,high
108.09461600181184,108.09461600181184,66951064058541543262256912379412601862048376098716785229648881058649172400555,nan,13.021983998188148,Helsinki|2026-07-11|high|C,0.0,3,25.0,exact,25°C,25.0,Helsinki,nan,0.007998622814709132,121.11659999999999,529.6541032836235,28.699251554426738,1615.0062778472466,26°C,121.11659999999999,False,-13.021983998188148,non_overlapping_yes_buckets,True,C,2026-07-11,high
53.188016001811846,53.188016001811846,63713763243404171652705978175151321261727412447121626701624924094528456055244,nan,13.021983998188148,Helsinki|2026-07-11|high|C,0.0,3,26.0,exact,26°C,26.0,Helsinki,nan,0.0941202235,66.21,33.09628018899137,28.699251554426738,125.33280856335043,26°C,66.21,False,125.33280856335043,non_overlapping_yes_buckets,True,C,2026-07-11,high
14.699530001811851,14.699530001811851,110790578413648090000391344846899364639067324622956277873261938052534921953562,nan,13.021983998188148,Helsinki|2026-07-11|high|C,0.0,3,27.0,exact,27°C,27.0,Helsinki,nan,0.21000000217351578,27.721514,7.647831658017626,28.699251554426738,48.98746297042917,26°C,27.721514,False,-13.021983998188148,non_overlapping_yes_buckets,True,C,2026-07-11,high
56.17543008,56.17543008,65454936052401440473743779889704964543855935522008722673074494701131605556437,-21.511089,23.68344992,Lagos|2026-04-16|high|C,0.0,2,28.0,below,28°C or below,,Lagos,0.0,0.259,79.85888,22.03749587150579,58.26620378242214,67.75844166301158,28°C or below,79.85888,False,67.75844166301158,non_overlapping_yes_buckets,True,C,2026-04-16,high
76.31655008,76.31655008,110840713310156799147452188710802983111561416490650933259632079213454129061384,-3.0,23.68344992,Lagos|2026-04-16|high|C,0.0,2,29.0,exact,29°C,29.0,Lagos,0.0,0.03,100.0,371.0407154133334,58.26620378242214,765.7648807466667,28°C or below,100.0,False,-23.68344992,non_overlapping_yes_buckets,True,C,2026-04-16,high
322.623759993999,207.42445999630496,110854075693854689585298638767500851847368958737984787461184618919725202870010,nan,41.526240006001004,London|2026-06-28|high|C,23.790700002306,1,27.0,exact,27°C,27.0,London,nan,0.11403608404778527,364.15,322.623759993999,322.623759993999,322.623759993999,27°C,225.15999999999997,False,322.623759993999,overlapping_or_single_bucket_yes_markets,False,C,2026-06-28,high
