asset,avgPrice,cashPnl,conditionId,curPrice,currentValue,endDate,eventId,eventSlug,icon,initialValue,mergeable,negativeRisk,oppositeAsset,oppositeOutcome,outcome,outcomeIndex,percentPnl,percentRealizedPnl,proxyWallet,realizedPnl,redeemable,size,slug,title,totalBought
86739562054502113242815954367302335726604589599267696304151712275307744511643,0.0012,-10.7792,0x7615cae1215fde935a64bf5f235c4e8cb7dfa02e60ce34e33caa2d4379dce991,0,0,2026-07-06,667960,highest-temperature-in-sao-paulo-on-july-6-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/sao paulo-7deca91e54.jpg,10.7792,False,True,72889184074771937212514668510913300310449596170429011550273271427945505365228,No,Yes,0,-99.9995,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,-0.257,True,8777.886,highest-temperature-in-sao-paulo-on-july-6-2026-18corbelow,Will the highest temperature in Sao Paulo be 18°C or below on July 6?,9905.216
90581625739294923712717100400298996008316719897234664271966970767438605325317,0.0015,-10.331,0x4854076e7b5d9344222f0c2e453e7ad6e290d87398f629072f794ebef1cec266,0,0,2026-06-25,624634,highest-temperature-in-london-on-june-25-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,10.331,False,True,83370012828159631625783236455816520724182698169266061937620492337782379425261,No,Yes,0,-99.9997,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,6814.66,highest-temperature-in-london-on-june-25-2026-26corbelow,Will the highest temperature in London be 26°C or below on June 25?,6814.66
25714007960293389110960044475283546872601238755063051359394740854408462452120,0.0033,-19.998,0x3733a1b647e7364095736ab0966465d896a84cf3b6bc1695ca1f26c3239b3868,0,0,2026-07-01,16167,microstrategy-sell-any-bitcoin-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-microstrategy-purchase-bitcoin-july-1-7-mzoE5TYk_cCI.jpg,19.998,False,False,3192689304828767159232889612891719105504357313659012189260030438494464480574,No,Yes,0,-100,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,6000,microstrategy-sells-any-bitcoin-by-may-31-2026,"MicroStrategy sells any Bitcoin by May 31, 2026?",6000
90619555648751027912180907077137552202962798875929820311408158992310985924516,0.0266,-107.6502,0x203fe4be1ad609827f56efe1b301d2706bce13ccbea8c08602fbc0f9f0417174,0,0,2026-07-14,693931,highest-temperature-in-shenzhen-on-july-14-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,107.6502,False,True,72802459176577042840754338261833263676695440589193397153792285199136671156083,No,Yes,0,-99.9999,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,4042.444,highest-temperature-in-shenzhen-on-july-14-2026-28c,Will the highest temperature in Shenzhen be 28°C on July 14?,4042.444
14357993999587151654391442294390440781215773495067294761990323131405432501528,0.001,-3.8862,0xb266045b02253aee54aa85e4632460ac7fa66323315408e71c298f678f22bf47,0,0,2026-06-09,568055,highest-temperature-in-shenzhen-on-june-9-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,3.8862,False,True,30676194631534415140873570646816533162701731022418876984438802698106896848646,No,Yes,0,-99.9979,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,11.3156,True,3886.28,highest-temperature-in-shenzhen-on-june-9-2026-26c,Will the highest temperature in Shenzhen be 26°C on June 9?,4152
62425081517201228994545111558114816871846544602623287362281417432718371521505,0.0026,-9.3451,0xc02510708c15a3b0867d9b03011dc9def46a76aa6873cf8c67174950b3223fab,0,0,2026-07-18,708986,highest-temperature-in-amsterdam-on-july-18-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/amsterdam-02ab78335a.jpg,9.3451,False,True,90317891243492252341283537816434964912640721358510147065016750845670892710287,No,Yes,0,-99.9989,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,3556.01,highest-temperature-in-amsterdam-on-july-18-2026-16corbelow,Will the highest temperature in Amsterdam be 16°C or below on July 18?,3556.01
59836371738478806945866642163642418990893418597792147045189021816512429533195,0.0013,-4.6664,0x783d66ed8f654d8b0115cd932c9b15fc248502b18ccaba8edc5a53351ef7e598,0,0,2026-06-05,553914,highest-temperature-in-madrid-on-june-5-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/madrid-84bf84053b.jpg,4.6664,False,True,76526359826522003119870905032163222011377317900073759929334721773033516392509,No,Yes,0,-99.9983,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,3456.65,highest-temperature-in-madrid-on-june-5-2026-23corbelow,Will the highest temperature in Madrid be 23°C or below on June 5?,3456.65
78393126909149093331437813572093216978023187968865958212944628616981886569428,0.001,-3.1034,0x0def2ccba179d53e9b1acf14bdfe3bdd6bd5d13649bbdc993cde22022bdc611e,0,0,2026-07-16,701722,highest-temperature-in-lucknow-on-july-16-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/lucknow-0163e1bfc4.jpg,3.1034,False,True,102792567626759998642884097749614529626465800370287117611364379249669645411176,No,Yes,0,-100,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,3103.4,highest-temperature-in-lucknow-on-july-16-2026-34c,Will the highest temperature in Lucknow be 34°C on July 16?,3103.4
70985782570338059459956815659602833155859850916245835120340153117086526033734,0.0135,-38.0726,0x07f49bab23d45720063809c1ee38e7c0f3fbb3475c4960bd927a9f81e998b13f,0,0,2026-07-07,668434,highest-temperature-in-shenzhen-on-july-7-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,38.0726,False,True,85260665818503849003982868023016493431203030039157726208074071854626935579401,No,Yes,0,-99.9999,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,2807.0938,highest-temperature-in-shenzhen-on-july-7-2026-26c,Will the highest temperature in Shenzhen be 26°C on July 7?,2807.0938
41127883914278264392909045364158845163650517746674104638775377106711845756252,0.003,-7.0429,0x6c3484314a3c5777e5dddaaf15117cf4c35ecf5224426f59032d8237e07d63cd,0,0,2026-06-04,550256,highest-temperature-in-shenzhen-on-june-4-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,7.0429,False,True,34099260588974606649377963698986182710178638361039554360806715453264981844521,No,Yes,0,-99.9997,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,2280,highest-temperature-in-shenzhen-on-june-4-2026-35c,Will the highest temperature in Shenzhen be 35°C on June 4?,2280
40408702059100246788999312109286900746982558748224442040599591995084775523998,0.002,-4.3822,0x0552f2c7abe358b6b423c5bb4c5c6e923ff5ef0838b51361443b1254a7b25be7,0,0,2026-06-11,575223,highest-temperature-in-warsaw-on-june-11-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/warsaw-7f43eebaf6.jpg,4.3822,False,True,8642708943470286633362129045248666402310980455459749600874105154444225803273,No,Yes,0,-99.999,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,2191.12,highest-temperature-in-warsaw-on-june-11-2026-13c,Will the highest temperature in Warsaw be 13°C on June 11?,2191.12
17705967338127427281210066205015996475001514959337797573789386578857328389346,0.0045,-9.8406,0x62121aa34aad0503a3ef2f2059b9cca05010b272cc84d7c4fc15d757e6c87206,0,0,2026-07-17,705216,highest-temperature-in-shenzhen-on-july-17-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,9.8406,False,True,83145587241535484387392493089679168983348771570498827896937065882132695743321,No,Yes,0,-99.9996,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,2184.38,highest-temperature-in-shenzhen-on-july-17-2026-26corbelow,Will the highest temperature in Shenzhen be 26°C or below on July 17?,2184.38
90518157390011225501698607402919496806148065447897643775735120828052180718209,0.0224,-48.7963,0x9d1170ee09a7fcd41faba5072aaffa6ad8e980889f2bfdae6f0d2f43fe6949a2,0,0,2026-06-25,624634,highest-temperature-in-london-on-june-25-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,48.7963,False,True,62664343537875324001336154269905706592009304564356627570827922412557479923846,No,Yes,0,-99.9999,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,-21.6694,True,2174.6216,highest-temperature-in-london-on-june-25-2026-27c,Will the highest temperature in London be 27°C on June 25?,3185.3716
94483703141315768056145813496644841640737357968019752950095828131871305207007,0.0019,-3.9352,0x6623c66dbdcc2619bca3afb1ede1a4be463179cdce45aadf3df8d9133344322f,0,0,2026-07-18,708975,highest-temperature-in-london-on-july-18-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,3.9352,False,True,99761687325990741959605559170614490257015199248400104331436738014931159747811,No,Yes,0,-99.999,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,2012.91,highest-temperature-in-london-on-july-18-2026-20corbelow,Will the highest temperature in London be 20°C or below on July 18?,2012.91
56880453560126639424447029551891698803768558471985479515921745517262085217548,0.001,-2,0x40c7da959c58986a6c01b9d8d591b4ac8714d62af6cdc47138846f01bf75bf1a,0,0,2026-07-16,701722,highest-temperature-in-lucknow-on-july-16-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/lucknow-0163e1bfc4.jpg,2,False,True,41568977067373602237258124878590887555664491689472631657831682296727469923967,No,Yes,0,-100,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,2000,highest-temperature-in-lucknow-on-july-16-2026-35corhigher,Will the highest temperature in Lucknow be 35°C or higher on July 16?,2000
86901650440066765681793506378590092558135401753604089936424738483399659619472,0.002,-4,0x8cd628a7a16098d076d8cb5ea8f03c4bb69011ebb95445b65f5849a66a76db52,0,0,2026-06-08,567582,highest-temperature-in-seattle-on-june-8-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-seattle-on-december-5-mjogoGN44OY4.jpg,4,False,True,46976581321056359899601161454711189605832739093259991956610538818747153400676,No,Yes,0,-100,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,2000,highest-temperature-in-seattle-on-june-8-2026-54-55f,Will the highest temperature in Seattle be between 54-55°F on June 8?,2000
91974847979740808602209718586453916001805117903491741520391196028375372058476,0.002,-3.9999,0x35bb592a2807cf73f294c4d830a7cd6db6e64d3b49b466d1481ebec3ec406e28,0,0,2026-06-14,585968,highest-temperature-in-seoul-on-june-14-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-seoul-on-december-6-WzqtMeHg43n4.jpg,3.9999,False,True,103961548944693833281581533852350656014538825793307905895423468382069688637467,Yes,No,1,-99.9979,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1999.991,highest-temperature-in-seoul-on-june-14-2026-26c,Will the highest temperature in Seoul be 26°C on June 14?,1999.991
61291155725275639315023176925063418356396053733072260063213997474214598011599,0.0061,-11.4662,0x5c56d5653eeac2a90aca984bb5e85ff0795c385e8429ed83bf429a48b737e1eb,0,0,2026-06-15,589461,highest-temperature-in-seoul-on-june-15-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-seoul-on-december-6-WzqtMeHg43n4.jpg,11.4662,False,True,58030565595336059399937606961046045048096108455904393487292527294959932924545,No,Yes,0,-99.9996,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1862.6122,highest-temperature-in-seoul-on-june-15-2026-32corhigher,Will the highest temperature in Seoul be 32°C or higher on June 15?,1862.6122
86458873558209473836631772522122802373179280910188673842502786051262297084081,0.0053,-9.1707,0xe1636800833273a4fd77d3ddb8292d47f466b0a6b6e01383c0565dba5e8761ab,0,0,2026-07-04,657620,highest-temperature-in-london-on-july-4-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,9.1707,False,True,38791797841053936845007482519755414207018569024126520217093932609637308299325,No,Yes,0,-99.9991,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1718.34,highest-temperature-in-london-on-july-4-2026-24c,Will the highest temperature in London be 24°C on July 4?,1718.34
6020778760569448803315868800002637906940373941059931518010496285105510750512,0.0025,-4.1305,0xb3bffa05e63c759c858635d4086a7c47dbfaadce4475eabc9e90890e2b61d86a,0,0,2026-06-06,560859,highest-temperature-in-istanbul-on-june-6-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/istanbul-dc72177e0c.jpg,4.1305,False,True,22419063919444046889275881531845024403474120479018778764961620409922285954311,No,Yes,0,-99.9983,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1616.66,highest-temperature-in-istanbul-on-june-6-2026-19corbelow,Will the highest temperature in Istanbul be 19°C or below on June 6?,1616.66
44471614103933498277357086364833408808183451330179382924255763205296462694201,0.0116,-18.5966,0xad2c918a7155a03e26c52379a66fb3aac6657521dfd08264a11f6690c7f9da70,0,0,2026-05-31,536728,highest-temperature-in-qingdao-on-may-31-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/qingdao-64680595db.jpg,18.5966,False,True,61492948952296380298666778854822986278897423943835128956700644566043943155862,No,Yes,0,-99.9996,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1599.9878,highest-temperature-in-qingdao-on-may-31-2026-27corbelow,Will the highest temperature in Qingdao be 27°C or below on May 31?,1599.9878
89537416997839212058939885990830178887626328042252537403930280788414627918992,0.0878,-137.7001,0xe606bdc4fe4dc3fbc6992e6e9407a30212f935af3f05f80a1288d7ba8482e062,0,0,2026-07-12,686639,highest-temperature-in-shanghai-on-july-12-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shanghai-98a00e357b.png,137.7001,False,True,28002738991121405972304375839072478420411527874647615488701127144869810332390,No,Yes,0,-99.9999,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,34.3799,True,1566.6439,highest-temperature-in-shanghai-on-july-12-2026-28c,Will the highest temperature in Shanghai be 28°C on July 12?,2043.9239
25051787410461660921265554724794488932991408391164016809556391277165630125789,0.0055,-8.5934,0xf4c57288bcade2afb790c318bb9819e160c1e7a08c811f5f3902ff50247855d4,0,0,2026-06-09,568035,highest-temperature-in-london-on-june-9-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,8.5934,False,True,19902336387327354471128955330438023982060766607856087215344225083259221862653,No,Yes,0,-99.9997,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1545.58,highest-temperature-in-london-on-june-9-2026-21corhigher,Will the highest temperature in London be 21°C or higher on June 9?,1545.58
86836539853372435502977358560410596775113310930482825091152420906389216292152,0.0085,-13.0524,0x2f5707cef0e83215da0c0ac14cc9bad72815a897d48ceeb469297ccbd0920eb6,0,0,2026-07-13,690248,highest-temperature-in-warsaw-on-july-13-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/warsaw-7f43eebaf6.jpg,13.0524,False,True,58121623175413728086394793328195565523503505297735841127268541290139450951362,No,Yes,0,-99.9997,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1530,highest-temperature-in-warsaw-on-july-13-2026-22c,Will the highest temperature in Warsaw be 22°C on July 13?,1530
15199566619803571281275178994065052357633103888356502636957570509372240552447,0.0034,-5.1114,0x1e7bb1b4cbf44b0b455496b5543d3a439e1124654431a6bcea608dbe43963fcf,0,0,2026-06-10,571593,highest-temperature-in-london-on-june-10-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,5.1114,False,True,17549590533837500770491036575521876649708385700396640986262069151388635546947,No,Yes,0,-99.998,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1502.94,highest-temperature-in-london-on-june-10-2026-20c,Will the highest temperature in London be 20°C on June 10?,1502.94
110981994016157171601694778881301663860789553567238385277144551351363612795864,0.0124,-18.7514,0xfbf3f2ec83e9849771d198a93bfe0ab33a7c6e56697ebef634b3522ba2c7bd65,0,0,2026-06-03,546774,highest-temperature-in-tokyo-on-june-3-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/tokyo-d6ed4bcfd5.jpg,18.7514,False,True,38123156238746832116375746231986351749123207488065009795236116032198785884508,No,Yes,0,-99.9994,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1501.8019,highest-temperature-in-tokyo-on-june-3-2026-19c,Will the highest temperature in Tokyo be 19°C on June 3?,1501.8019
26933746217137939386968167086725547374983999423268996943355209086108605907057,0.0051,-7.6394,0x559ec1506ffce560de125cfa7d41875040f7da04998265142dc0c3bff502f85a,0,0,2026-07-04,657620,highest-temperature-in-london-on-july-4-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,7.6394,False,True,47011201572798626650233498489477987799652472754794613767273991565391117087767,No,Yes,0,-99.9994,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1487.72,highest-temperature-in-london-on-july-4-2026-23corbelow,Will the highest temperature in London be 23°C or below on July 4?,1487.72
34785048879367283953856875000684937955985907210002263848959358723480048151571,0.0062,-9.1044,0xf369036320334b76d7ac2848f90936c96181931b7048d7182c423477c9257105,0,0,2026-07-07,668424,highest-temperature-in-shanghai-on-july-7-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shanghai-98a00e357b.png,9.1044,False,True,94935619261626747641069882533482502715639023225792675728686405317185398928396,No,Yes,0,-99.9998,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1456.94,highest-temperature-in-shanghai-on-july-7-2026-39corhigher,Will the highest temperature in Shanghai be 39°C or higher on July 7?,1456.94
71453273585090715791095875532109792355929299192725807436034590184490665640891,0.0166,-23.9203,0x8d63d838b5a296a8ca318f33eb7da0c36ecc966ebefcf4e5fb6dbd9d4898570f,0,0,2026-07-09,675511,highest-temperature-in-qingdao-on-july-9-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/qingdao-64680595db.jpg,23.9203,False,True,72845706481919413293046366927185075896238897108790007990769580377664885611332,No,Yes,0,-99.9996,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1432.5304,highest-temperature-in-qingdao-on-july-9-2026-29c,Will the highest temperature in Qingdao be 29°C on July 9?,1432.5304
43535580480157440379849818963337854849349880200061121931971500143692507965963,0.0071,-9.3638,0xeeaecc162f3ea3de3b9d73929bd43eb7a7317904e2405acab8c84dd0ee91ec8e,0,0,2026-07-03,653833,highest-temperature-in-shenzhen-on-july-3-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,9.3638,False,True,30614256054882031552871331675796680243484944076003051117234814005636003138867,No,Yes,0,-99.999,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,4.1163,True,1306.5278,highest-temperature-in-shenzhen-on-july-3-2026-28c,Will the highest temperature in Shenzhen be 28°C on July 3?,1617.9978
78151505399726049060004811892506483426763086285636008952812672348407676588434,0.001,-1.2519,0x01185a9e8dc9dc60c3b8dbc8644733da6fc594e90ac4d78954afb3194396d8e7,0,0,2026-06-07,564417,highest-temperature-in-shenzhen-on-june-7-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,1.2519,False,True,44431928262654531807641399014737102023215725929874927416103717473679210283062,No,Yes,0,-99.9984,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1251.92,highest-temperature-in-shenzhen-on-june-7-2026-26c,Will the highest temperature in Shenzhen be 26°C on June 7?,1251.92
16868538834669368987558338178516420650084712998345585900714131171784190848618,0.0115,-14.2919,0x3f3168ea177c3ed8ba84763567d52faf0bcbb3e730f0d7b5aeb95bd113bd06e2,0,0,2026-05-09,457289,highest-temperature-in-qingdao-on-may-9-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/qingdao-64680595db.jpg,14.2919,False,True,108090768770644308700901250168733541143200747503106230215601358565403424459025,No,Yes,0,-99.9995,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1236.2222,highest-temperature-in-qingdao-on-may-9-2026-22corbelow,Will the highest temperature in Qingdao be 22°C or below on May 9?,1236.2222
25333963187738726010365742796245617889342523645306360430625459971206872466302,0.0121,-14.7024,0xec13795ea6b0368e89dfe89628c9e76b601e45a1d67ff5db0ff70c0f826c7fc9,0,0,2026-07-02,650208,highest-temperature-in-london-on-july-2-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,14.7024,False,True,26214323523677445796756991252979591834502091589799228254593897311446723709416,No,Yes,0,-99.9994,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,7.47,True,1211.3765,highest-temperature-in-london-on-july-2-2026-23c,Will the highest temperature in London be 23°C on July 2?,1720.3765
107787375370064226337867532714286729453367467959212336336019226779180144841834,0.0053,-6.4018,0xa938428c16599ff9efb0f51df4196aca92d79e16da5776a951bf0b7cc2c4a465,0,0,2026-07-05,661242,highest-temperature-in-london-on-july-5-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,6.4018,False,True,45392164898437029673441449193134771858125692958310538007414191416216872266208,No,Yes,0,-99.9986,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1200.4289,highest-temperature-in-london-on-july-5-2026-26c,Will the highest temperature in London be 26°C on July 5?,1200.4289
66343254515581333525151358375712745699967568273294090978346065600825451866349,0.0011,-1.3685,0xf7342018de1112d64177b56e10c22b3c00f6d1d7c15fdd60aa9169be7b4113d2,0,0,2026-07-12,689809,highest-temperature-in-los-angeles-on-july-12-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,1.3685,False,True,31317932458994001016160210782550357439897700621027624997250080591878506049,No,Yes,0,-99.9947,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1199.45,highest-temperature-in-los-angeles-on-july-12-2026-86forhigher,Will the highest temperature in Los Angeles be 86°F or higher on July 12?,1199.45
89085571792841813830810332225641292806140193340330291435774286526997545819055,0.0053,-6.3863,0xa09044f8049f53248b6adc360cbd1b0f97d60ed3ca016e391907c53ba8727001,0,0,2026-05-25,515658,highest-temperature-in-madrid-on-may-25-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/madrid-84bf84053b.jpg,6.3863,False,True,93058398370627544682155671131288044101683459485393047875513550773761618287449,No,Yes,0,-99.9987,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1198.42,highest-temperature-in-madrid-on-may-25-2026-29c,Will the highest temperature in Madrid be 29°C on May 25?,1198.42
15323623168285997419618030008370982399498551479848523092897324818605816610250,0.0042,-5.0595,0x023262bdf6551c4e74b4bd171eb0bd5fa7056bbeac794f82f806b5cd338ec604,0,0,2026-05-25,515674,highest-temperature-in-taipei-on-may-25-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/taipei-06ae1cc294.jpg,5.0595,False,True,8249467046231901026229736202603153719351111817071786192696103547124026504965,No,Yes,0,-99.9989,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,3.0651,True,1183.2449,highest-temperature-in-taipei-on-may-25-2026-40corhigher,Will the highest temperature in Taipei be 40°C or higher on May 25?,1346.425
75111359779300060183261396264232161037291741211220870449165335120604994050615,0.0527,-62.2174,0x7a5e5c13e65757c12fec4fd3fb4da5fe069e480d92b537d914950ac59f0bbd64,0,0,2026-06-14,585975,highest-temperature-in-shanghai-on-june-14-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/shanghai-98a00e357b.png,62.2174,False,True,3469404603781933502740702307732316207972412955865044015698032561268279931665,No,Yes,0,-99.9998,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1178.8303,highest-temperature-in-shanghai-on-june-14-2026-23c,Will the highest temperature in Shanghai be 23°C on June 14?,1178.8303
32342897385201328193796149211844953546431598438301136752368748160359933450246,0.006,-7.0409,0xd4adb45cb8b661b0a8ded026778313c5073cc895405d66952d4d3042a2418e46,0,0,2026-07-09,678802,highest-temperature-in-sao-paulo-on-july-9-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/sao paulo-7deca91e54.jpg,7.0409,False,True,27712233009400331932297657069313116543090978166032779185097741848776512247804,No,Yes,0,-99.9988,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,5.7999,True,1162.07,highest-temperature-in-sao-paulo-on-july-9-2026-18c,Will the highest temperature in Sao Paulo be 18°C on July 9?,2213.92
86375283112165082131944992774888270539991516307150416014507848395298200529385,0.0169,-19.4914,0x26045e8a51a6171c89eb948943523c4d808a96b6c4ff6e0289768caca2658e9a,0,0,2026-07-09,678802,highest-temperature-in-sao-paulo-on-july-9-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/sao paulo-7deca91e54.jpg,19.4914,False,True,38178187609863978527635033937488520267015055505807286004351171723806820704650,No,Yes,0,-99.9996,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1148.178,highest-temperature-in-sao-paulo-on-july-9-2026-19c,Will the highest temperature in Sao Paulo be 19°C on July 9?,1148.178
95577541042807861730743895501680056314789514233477251496541274522930097632512,0.0045,-5.2275,0xa0466cf54f4f43d784a19852ffa75adc72bf6ec6970e176b395f727a5478b5f2,0,0,2026-06-03,546779,highest-temperature-in-madrid-on-june-3-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/madrid-84bf84053b.jpg,5.2275,False,True,40079998414662867787195992656723366943523428004918173043657347047471884865708,No,Yes,0,-99.9985,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1143.89,highest-temperature-in-madrid-on-june-3-2026-28c,Will the highest temperature in Madrid be 28°C on June 3?,1143.89
12443932033603712151167933385798258852814546171937629658496907965368522371072,0.005,-5.8013,0x7687a66b06b251523d0c9dc6812b961199d16e2f93fafff07668113d985f39d8,0,0,2026-05-03,436642,highest-temperature-in-busan-on-may-3-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/busan-ac26e40e59.jpg,5.8013,False,True,112404012552395949019905261456353355769737397221603295233803026260239609914320,No,Yes,0,-99.9987,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0.2983,True,1140.6553,highest-temperature-in-busan-on-may-3-2026-19c,Will the highest temperature in Busan be 19°C on May 3?,1356.6653
106137203401609677467060957315502417833745732750867554255032329663556358130491,0.0053,-6.0638,0xd1fcc5611e8e858a35cf9dfda30dbcfe9b5efe1b26ce6c5e6b295c504d51edae,0,0,2026-06-28,635488,highest-temperature-in-milan-on-june-28-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/milan-dba8e5d984.jpg,6.0638,False,True,94608762912091797744171006849484602345779819108308299389436075259345601542889,No,Yes,0,-99.9993,-100,0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0,True,1140.0342,highest-temperature-in-milan-on-june-28-2026-39c,Will the highest temperature in Milan be 39°C on June 28?,1140.0342
